# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 10.009955687795966,4.324361809783359,1.5419521790119155,-179.94369087469326,0.2,0.0,0.016055029841240066,-97.83126776421629,0.184346257282076,-9.77278541106102
 10.076783959395584,4.3109961650513915,1.54193616968577,-179.93137133294323,0.2,0.0,0.016440792000506046,-98.48436612195147,0.18878716790914907,-9.728623555500699
 10.143336993525898,4.297685571590052,1.541917307422405,-179.918806974114,0.2,0.0,0.016840767174108096,-99.13183553748168,0.19339198020821713,-9.68358119715029
 10.209607747840188,4.284431438568137,1.5418955604046765,-179.90599074170728,0.2,0.0,0.01725563405553074,-99.7735737678805,0.19816852278188218,-9.637646306220306
 10.275589180148113,4.271235175154444,1.5418708968154409,-179.8929152987358,0.2,0.0,0.017686108488235312,-100.40947947524211,0.20312508244179986,-9.590806312557095
 10.34127424842196,4.258098190517767,1.5418432848375545,-179.87957301382747,0.2,0.0,0.018132950819157383,-101.03945224268367,0.20827043585758942,-9.543048077928615
 10.406655910803153,4.245021893826906,1.5418126926538736,-179.86595594650623,0.2,0.0,0.018596966226840473,-101.66339259020228,0.21361388412111604,-9.494357866588427
 10.471727125609162,4.2320076942506555,1.5417790884472544,-179.85205583156704,0.2,0.0,0.019079007222697376,-102.28120199038418,0.21916529006407423,-9.44472131402188
 10.5364808513407,4.219057000957813,1.541742440400553,-179.83786406248439,0.2,0.0,0.019579979823958517,-102.89278288396316,0.22493511839051483,-9.394123393720532
 10.600910046689345,4.206171223117174,1.5417027166966264,-179.8233716738008,0.2,0.0,0.020100845334753172,-103.49803869522646,0.2309344797275432,-9.342548381861768
 10.665007670545522,4.193351769897536,1.54165988551833,-179.80856932238382,0.2,0.0,0.02064262387849713,-104.09687384726517,0.23717517748341926,-9.289979819717296
 10.728766682006937,4.180600050467695,1.5416139150485209,-179.7934472675243,0.2,0.0,0.021206402121981608,-104.68919377706683,0.24366975975445765,-9.236400473647937
 10.792180040387441,4.1679174739964475,1.5415647734700546,-179.77799534972252,0.2,0.0,0.02179333325813315,-105.27490495044813,0.250431574698088,-9.181792292480178
 10.855240705226384,4.15530544965259,1.5415124289657878,-179.76220296812537,0.2,0.0,0.022404646668455604,-105.85391487682502,0.2574748314611105,-9.126136362077196
 10.917941636298469,4.14276538660492,1.541456849718577,-179.74605905646513,0.2,0.0,0.023041650563724897,-106.42613212381806,0.26481466613724686,-9.06941285687898
 10.98027579362418,4.130298694022233,1.541398003911278,-179.72955205740396,0.2,0.0,0.02370574004320205,-106.99146633169059,0.2724672133578425,-9.0116009881998
 11.042236137480742,4.117906781073327,1.5413358597267472,-179.71266989517468,0.2,0.0,0.024398402979020392,-107.54982822761758,0.2804496849316148,-8.952678948986971
 11.103815628413763,4.105591056926997,1.5412703853478413,-179.69539994634425,0.2,0.0,0.025121227211781484,-108.10112963978297,0.2887804551745736,-8.892623854801412
 11.165007227249475,4.093352930752039,1.5412015489574162,-179.67772900857963,0.2,0.0,0.025875909309107402,-108.64528351130286,0.297479154005385,-8.83141168068449
 11.225803895107727,4.081193811717252,1.5411293187383284,-179.65964326725882,0.2,0.0,0.026664262491482814,-109.18220391397293,0.3065667692136021,-8.769017193586498
 11.286198593415746,4.069115108991431,1.541053662873434,-179.64112825972092,0.2,0.0,0.027488227319633952,-109.71180606183741,0.31606575783351804,-8.705413880003233
 11.346184283922652,4.057118231743373,1.5409745495455893,-179.62216883699165,0.2,0.0,0.028349881006387547,-110.2340063245778,0.32600016853864866,-8.640573868389035
 11.405753928714923,4.045204589141874,1.5408919469376505,-179.6027491227496,0.2,0.0,0.02925144949670402,-110.74872224071912,0.336395775443247,-8.574467845938758
 11.464900490232726,4.033375590355731,1.5408058232324744,-179.582852469323,0.2,0.0,0.030195320524128672,-111.25587253065136,0.347280225680862,-8.507064969232696
 11.523616931287297,4.02163264455374,1.5407161466129164,-179.5624614104224,0.2,0.0,0.03118405711548269,-111.75537710946472,0.3586832004298651,-8.438332768219857
 11.581896215079372,4.009977160904698,1.5406228852618336,-179.5415576103931,0.2,0.0,0.03222041217055931,-112.24715709959577,0.3706365936171988,-8.368237042955146
 11.639731305218795,3.998410548577402,1.540526007362082,-179.5201218095923,0.2,0.0,0.03330734743275138,-112.73113484328314,0.38317470730259623,-8.296741752447463
 11.697115165745377,3.986934216740648,1.5404254810965177,-179.4981337656311,0.2,0.0,0.03444804913242888,-113.20723391483065,0.3963344680841635,-8.223808894906917
 11.754040761151066,3.975549574563233,1.5403212746479975,-179.47557219005563,0.2,0.0,0.03564595109838449,-113.67537913267583,0.410155665936666,-8.149398378592322
 11.810501056403622,3.9642580312139524,1.540213356199377,-179.45241468005733,0.2,0.0,0.03690475627522022,-114.13549657126185,0.4246812176188505,-8.0734678824217
 11.866489016971798,3.9530609958616045,1.5401016939335128,-179.42863764479125,0.2,0.0,0.038228461661284324,-114.58751357271132,0.43995745958117116,-7.995972705344788
 11.921997608852275,3.941959877674984,1.5399862560332613,-179.40421622572256,0.2,0.0,0.039621386138162934,-115.03135875829973,0.45603447125174523,-7.916865603451269
 11.977019798598358,3.930956085822889,1.539867010681479,-179.37912421051462,0.2,0.0,0.04108820201692111,-115.46696203972706,0.47296643495459717,-7.836096613594021
 12.031548553350719,3.920051029474115,1.5397439260610217,-179.3533339397769,0.2,0.0,0.04263396931671997,-115.89425463018554,0.49081203550118185,-7.753612862241555
 12.085576840870239,3.90924611779746,1.5396169703547458,-179.3268162060048,0.2,0.0,0.04426417240951935,-116.31316905522178,0.5096349051228415,-7.66935835807816
 12.139097629573211,3.898542759961719,1.5394861117455076,-179.29954014393203,0.2,0.0,0.04598476498037071,-116.72363916339185,0.5295041199107505,-7.583273766727413
 12.19210388856905,3.8879423651356886,1.5393513184161636,-179.2714731114127,0.2,0.0,0.04780221501133819,-117.12560013670736,0.5504947534682885,-7.495296165770274
 12.244588587700767,3.8774463424881667,1.5392125585495697,-179.2425805599033,0.2,0.0,0.04972356079383074,-117.51898850087092,0.5726884966708082,-7.405358778023057
 12.296544697588445,3.8670561011879485,1.5390698003285825,-179.2128258934389,0.2,0.0,0.05175646735851088,-117.90374213529957,0.5961743517597476,-7.313390680792663
 12.347965189675964,3.856773050403832,1.5389230119360584,-179.1821703149014,0.2,0.0,0.05390929545705228,-118.2798002829342,0.6210494110868133,-7.219316488544853
 12.39884303628132,3.846598599304612,1.538772161554853,-179.1505726582298,0.2,0.0,0.05619117585509843,-118.64710355983391,0.6474197320938472,-7.123056006115129
 12.44917121065081,3.8365341570590856,1.5386172173678236,-179.11798920506274,0.2,0.0,0.058612092956537055,-119.00559396455331,0.675401323639801,-7.024523849217244
 12.498942687017495,3.8265811328360506,1.5384581475578258,-179.0843734840452,0.2,0.0,0.06118298138670901,-119.35521488730184,0.7051212566322517,-6.923629028586101
 12.548150440664358,3.816740935804302,1.538294920307716,-179.04967605095763,0.2,0.0,0.06391583279480198,-119.69591111888278,0.7367189211907229,-6.82027449367061
